runid,date,model,hidden_dim,algorithm,dataset,epochs,time elapsed,record_train_acc,record_test_acc,last_train_acc,last_test_acc,target density/prune,final l1 norm,learning rate,optimizer,momentum,percent zeros,irmv1_gradnorm penalty,irmv1_penalty_anneal_iter,pgd_anneal_iter,orig 28x28,ts,te,fraction z,pgd skip,rho tolerance
4uled2eo,45547.67525,resnet18,390,pgd-IRMv1,mnistcifar,50,2.20610261,0.752500028,0.604000032,0.500000011,0.5,25,6.48272419,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
rna97xqv,45547.67368,resnet18,390,pgd-IRMv1,mnistcifar,50,2.309984446,0.731000031,0.693000019,0.745800025,0.675000012,25,9.684942245,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
e3ohq7lv,45547.67205,resnet18,390,pgd-IRMv1,mnistcifar,50,2.512238979,0.687300028,0.691000044,0.681500027,0.521000028,25,8.79846096,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
dzpxsd5q,45547.67035,resnet18,390,pgd-IRMv1,mnistcifar,50,2.341669083,0.734900031,0.69600004,0.78420003,0.664000034,25,10.22052193,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
8d6usttp,45547.66874,resnet18,390,pgd-IRMv1,mnistcifar,50,2.307372093,0.833900026,0.660000026,0.849300024,0.623000026,25,12.48231792,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
7i68wx68,45547.66713,resnet18,390,pgd-IRMv1,mnistcifar,50,2.430365086,0.63200001,0.722000062,0.580000013,0.527999997,25,6.395112991,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
wulmstvj,45547.66552,resnet18,390,pgd-IRMv1,mnistcifar,50,2.338581562,0.770100026,0.68900001,0.770100026,0.68900001,25,10.02254486,0.006,adam,None,0.107421875,10000,400,1200,FALSE,0.28,0.6,0.8,5,55
5eyb1wlz,45547.66338,resnet18,390,pgd-IRMv1,mnistcifar,50,2.334317446,0.726500034,0.634000003,0.494900009,0.578000009,25,5.752581596,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
7lj3stw6,45547.66177,resnet18,390,pgd-IRMv1,mnistcifar,50,2.290661573,0.873800021,0.636000037,0.891900017,0.506000042,25,11.35013485,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
ga0ijewz,45547.6601,resnet18,390,pgd-IRMv1,mnistcifar,50,2.208224535,0.819900025,0.680000007,0.821800028,0.653000057,25,11.33848572,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
6rdphlou,45547.6585,resnet18,390,pgd-IRMv1,mnistcifar,50,2.291402817,0.728000036,0.708000004,0.728000036,0.708000004,25,10.66128922,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
ghph3wy8,45547.65691,resnet18,390,pgd-IRMv1,mnistcifar,50,2.332648754,0.778400025,0.678000033,0.798900026,0.675000012,25,11.52240562,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
9dh11wdz,45547.65534,resnet18,390,pgd-IRMv1,mnistcifar,50,2.334824085,0.840400025,0.609000027,0.854100023,0.586000025,25,11.4417038,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
m9qm7i7g,45547.65377,resnet18,390,pgd-IRMv1,mnistcifar,50,2.312476873,0.655400025,0.759000063,0.510000017,0.72300005,25,8.525806427,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
t9dc537r,45547.65213,resnet18,390,pgd-IRMv1,mnistcifar,50,2.384517908,0.677200029,0.601000011,0.426800005,0.47300002,25,4.207085609,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
9dxuz4c8,45547.65044,resnet18,390,pgd-IRMv1,mnistcifar,50,2.320604086,0.781000029,0.640000045,0.782500028,0.610000014,25,10.56121826,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
yr7lylp4,45547.64874,resnet18,390,pgd-IRMv1,mnistcifar,50,2.268372059,0.605900007,0.692000031,0.48050001,0.536000013,25,4.874221325,0.006,adam,None,0.09765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,50
35ckol60,45547.64716,resnet18,390,pgd-IRMv1,mnistcifar,50,2.294317484,0.678300032,0.643000007,0.491700014,0.569000006,25,5.285953045,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
a281voak,45547.64554,resnet18,390,pgd-IRMv1,mnistcifar,50,2.340828896,0.703000035,0.736000061,0.488500011,0.647000015,25,6.390346527,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
0xbpy6s3,45547.64394,resnet18,390,pgd-IRMv1,mnistcifar,50,2.269192934,0.859100023,0.459000021,0.494900012,0.503000021,25,4.776362419,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
jjevh8lu,45547.64229,resnet18,390,pgd-IRMv1,mnistcifar,50,2.284538031,0.851800021,0.631000042,0.843900016,0.465000033,25,11.57847977,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
dva298vh,45547.64064,resnet18,390,pgd-IRMv1,mnistcifar,50,2.445022345,0.828400023,0.651000023,0.758400032,0.647000015,25,9.282004356,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
91ukbz17,45547.63899,resnet18,390,pgd-IRMv1,mnistcifar,50,2.409893274,0.776500034,0.68900001,0.780400027,0.677000046,25,10.57905579,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
no9uxtwo,45547.6374,resnet18,390,pgd-IRMv1,mnistcifar,50,2.346149683,0.662500022,0.713000059,0.662500022,0.713000059,25,9.881803513,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
lpyd1wt1,45547.63574,resnet18,390,pgd-IRMv1,mnistcifar,50,2.356888771,0.835700023,0.675000012,0.835700023,0.675000012,25,11.81889915,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
iuz7w44m,45547.63412,resnet18,390,pgd-IRMv1,mnistcifar,50,2.311584949,0.708900033,0.665000021,0.632600019,0.620000005,25,8.171056747,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
rlhp7nxf,45547.6325,resnet18,390,pgd-IRMv1,mnistcifar,50,2.289564371,0.640100014,0.634000003,0.68340003,0.60800004,25,8.346500397,0.006,adam,None,0.087890625,10000,400,1200,FALSE,0.28,0.6,0.8,5,45
8bdjpkp5,45547.63086,resnet18,390,pgd-IRMv1,mnistcifar,50,2.268671036,0.670900028,0.697000027,0.53340001,0.561000049,25,6.755639076,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
0pbkgxn7,45547.62927,resnet18,390,pgd-IRMv1,mnistcifar,50,2.337266684,0.853900025,0.661000013,0.882300023,0.613000035,25,12.03424263,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
kaetknpr,45547.62765,resnet18,390,pgd-IRMv1,mnistcifar,50,2.318600893,0.73570003,0.687000036,0.397700007,0.66200006,25,4.891838074,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
9j7ghu0u,45547.62596,resnet18,390,pgd-IRMv1,mnistcifar,50,2.296724081,0.857700022,0.620000005,0.850100025,0.612000048,25,11.4142313,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
yihmoiz3,45547.62426,resnet18,390,pgd-IRMv1,mnistcifar,50,2.410595655,0.865800025,0.622000039,0.869300024,0.616000056,25,11.36078262,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
uf87be2b,45547.62253,resnet18,390,pgd-IRMv1,mnistcifar,50,2.416419029,0.835400023,0.628000021,0.835400023,0.628000021,25,10.45695305,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
5vyizfqd,45547.6209,resnet18,390,pgd-IRMv1,mnistcifar,50,2.304842472,0.613000008,0.725000024,0.585000009,0.716000021,25,7.751971245,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
woi3opkg,45547.61929,resnet18,390,pgd-IRMv1,mnistcifar,50,2.41287756,0.846900016,0.610000014,0.854600021,0.561000049,25,10.6512413,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
ocxp6bg0,45547.61766,resnet18,390,pgd-IRMv1,mnistcifar,50,2.387945175,0.613500007,0.722000062,0.556800015,0.634000003,25,7.363368988,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
4jv4c488,45547.61608,resnet18,390,pgd-IRMv1,mnistcifar,50,2.280586481,0.63830002,0.715000033,0.733500028,0.524000049,25,7.824603081,0.006,adam,None,0.068359375,10000,400,1200,FALSE,0.28,0.6,0.8,5,35
3h7dtza7,45547.61448,resnet18,390,pgd-IRMv1,mnistcifar,50,2.3450737,0.600200011,0.702000022,0.34640001,0.641000032,25,5.235331059,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
ugs45pi9,45547.61289,resnet18,390,pgd-IRMv1,mnistcifar,50,2.423098326,0.674600031,0.680000007,0.666800031,0.667000055,25,9.643491745,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
ydpj9w4o,45547.61125,resnet18,390,pgd-IRMv1,mnistcifar,50,2.237829685,0.726700034,0.699000061,0.726000034,0.698000014,25,9.586833,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
3v67pjn9,45547.60969,resnet18,390,pgd-IRMv1,mnistcifar,50,2.301314116,0.740700032,0.701000035,0.733600026,0.694000006,25,9.711063385,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
rv2hz3pk,45547.60811,resnet18,390,pgd-IRMv1,mnistcifar,50,2.359475374,0.707700033,0.727000058,0.707700033,0.727000058,25,10.31148529,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
gijbci0b,45547.60645,resnet18,390,pgd-IRMv1,mnistcifar,50,2.280906677,0.61660001,0.739000022,0.380900007,0.786000013,25,5.685863495,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
uin76zkf,45547.60475,resnet18,390,pgd-IRMv1,mnistcifar,50,2.188458204,0.75950003,0.690000057,0.770500034,0.66200006,25,9.333443642,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
90adon0m,45547.6031,resnet18,390,pgd-IRMv1,mnistcifar,50,2.353395224,0.637500009,0.784000039,0.631200009,0.773000062,25,9.456323624,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
obs3z1u7,45547.6015,resnet18,390,pgd-IRMv1,mnistcifar,50,2.357504606,0.763600029,0.671000004,0.791700031,0.619000018,25,9.96588707,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
6l2cgg8w,45547.59992,resnet18,390,pgd-IRMv1,mnistcifar,50,2.32024622,0.625000011,0.771000028,0.615800007,0.737000048,25,9.24139595,0.006,adam,None,0.05859375,10000,400,1200,FALSE,0.28,0.6,0.8,5,30
nuyp720a,45547.59833,resnet18,390,pgd-IRMv1,mnistcifar,50,2.320773363,0.724200029,0.685000062,0.724200029,0.685000062,25,10.4070034,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
gp9nk1li,45547.59669,resnet18,390,pgd-IRMv1,mnistcifar,50,2.350952864,0.630400002,0.56400001,0.630400002,0.56400001,25,5.086049557,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
mgfxo1k3,45547.59512,resnet18,390,pgd-IRMv1,mnistcifar,50,2.324098825,0.646600012,0.714000046,0.685200029,0.704000056,25,8.423517227,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
quqo6t8w,45547.59355,resnet18,390,pgd-IRMv1,mnistcifar,50,2.347616673,0.810400026,0.649000049,0.816300027,0.637000024,25,10.26759338,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
r1864xtv,45547.59189,resnet18,390,pgd-IRMv1,mnistcifar,50,2.220611095,0.861100023,0.639000058,0.881000021,0.606000006,25,12.77685833,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
f8u9hk7z,45547.59022,resnet18,390,pgd-IRMv1,mnistcifar,50,2.31765461,0.712800031,0.666000009,0.709900032,0.437000006,25,8.750020981,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
nzc0pwe5,45547.58863,resnet18,390,pgd-IRMv1,mnistcifar,50,2.257158279,0.664700021,0.690000057,0.485300011,0.666000009,25,6.247119904,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
mpuvunsc,45547.58701,resnet18,390,pgd-IRMv1,mnistcifar,50,2.329402924,0.765000032,0.705000043,0.765000032,0.705000043,25,10.53212357,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
2xth1rwp,45547.58544,resnet18,390,pgd-IRMv1,mnistcifar,50,2.333037853,0.602200008,0.717000008,0.602200008,0.717000008,25,8.556032181,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
b89rvkbv,45547.58385,resnet18,390,pgd-IRMv1,mnistcifar,50,2.253928661,0.665500032,0.742000043,0.500000011,0.5,25,5.840770721,0.006,adam,None,0.048828125,10000,400,1200,FALSE,0.28,0.6,0.8,5,25
n62dcah8,45547.58227,resnet18,390,pgd-IRMv1,mnistcifar,50,2.362482309,0.78960003,0.687000036,0.78960003,0.687000036,25,10.19466209,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
y90nnu1b,45547.58067,resnet18,390,pgd-IRMv1,mnistcifar,50,2.432260036,0.801400029,0.671000004,0.801400029,0.671000004,25,10.23647594,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
w53e55fw,45547.57898,resnet18,390,pgd-IRMv1,mnistcifar,50,2.329705477,0.864900023,0.610000014,0.873300024,0.572000027,25,12.14544582,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
b3m9d6kn,45547.57736,resnet18,390,pgd-IRMv1,mnistcifar,50,2.325434446,0.629700012,0.713000059,0.686500033,0.59800005,25,7.054258347,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
u0k08xb8,45547.57579,resnet18,390,pgd-IRMv1,mnistcifar,50,2.441822767,0.698500032,0.69600004,0.698500032,0.69600004,25,9.083396912,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
mrlawe2b,45547.57412,resnet18,390,pgd-IRMv1,mnistcifar,50,2.429049969,0.680900028,0.634000003,0.65900002,0.620000005,25,8.661854744,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
ijuhodlh,45547.57253,resnet18,390,pgd-IRMv1,mnistcifar,50,2.229471445,0.709500032,0.703000009,0.722800032,0.687000036,25,9.040063858,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
xe6vd4ia,45547.57096,resnet18,390,pgd-IRMv1,mnistcifar,50,2.331587315,0.655900018,0.64200002,0.396800007,0.570000052,25,4.526581764,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
h64i6g3k,45547.56932,resnet18,390,pgd-IRMv1,mnistcifar,50,2.333453894,0.833900022,0.611000001,0.833900022,0.611000001,25,9.417755127,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
b7pwnvc4,45547.56772,resnet18,390,pgd-IRMv1,mnistcifar,50,2.349865675,0.879200022,0.595000029,0.875800021,0.58100003,25,10.68003082,0.006,adam,None,0.029296875,10000,400,1200,FALSE,0.28,0.6,0.8,5,15
xs6vyr1m,45547.56612,resnet18,390,pgd-IRMv1,mnistcifar,50,2.376461267,0.741000032,0.670000017,0.741000032,0.670000017,25,9.338768959,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
yt5wikk4,45547.56454,resnet18,390,pgd-IRMv1,mnistcifar,50,2.314312696,0.622400006,0.743000031,0.587500009,0.726000011,25,9.484430313,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
jz10sr9h,45547.56293,resnet18,390,pgd-IRMv1,mnistcifar,50,2.322798729,0.847600022,0.648000002,0.873300019,0.568000019,25,10.97388268,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
c8bpocsb,45547.56127,resnet18,390,pgd-IRMv1,mnistcifar,50,2.310502291,0.777900029,0.673000038,0.499700011,0.626000047,25,6.248316765,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
ryetmzt7,45547.55963,resnet18,390,pgd-IRMv1,mnistcifar,50,2.304791689,0.796600026,0.686000049,0.836400026,0.616000056,25,10.12965965,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
i7bg04f1,45547.55806,resnet18,390,pgd-IRMv1,mnistcifar,50,2.236707449,0.739800033,0.678000033,0.765400031,0.64200002,25,8.692799568,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
us2nqi6y,45547.55649,resnet18,390,pgd-IRMv1,mnistcifar,50,2.355728149,0.635000008,0.681000054,0.602100008,0.680000007,25,7.524167061,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
vkj36l4p,45547.55487,resnet18,390,pgd-IRMv1,mnistcifar,50,2.329308033,0.896800019,0.619000018,0.92360002,0.527999997,25,11.45014,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
i9fn1gfp,45547.55329,resnet18,390,pgd-IRMv1,mnistcifar,50,2.391667843,0.744500028,0.716000021,0.767100034,0.682000041,25,9.670993805,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
t57ogtxh,45547.55172,resnet18,390,pgd-IRMv1,mnistcifar,50,2.313128948,0.816900029,0.653000057,0.837400026,0.634000003,25,10.68019962,0.006,adam,None,0.01953125,10000,400,1200,FALSE,0.28,0.6,0.8,5,10
aktkerfu,45547.55006,resnet18,390,pgd-IRMv1,mnistcifar,50,2.358428955,0.633800009,0.693000019,0.458300004,0.783000052,25,5.01688385,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
751ga55w,45547.54845,resnet18,390,pgd-IRMv1,mnistcifar,50,2.318404675,0.74100003,0.709000051,0.754700028,0.690000057,25,9.029682159,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
hm4bjsmx,45547.54682,resnet18,390,pgd-IRMv1,mnistcifar,50,2.352208138,0.759400027,0.693000019,0.760800035,0.686000049,25,9.004462242,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
3yxqm20b,45547.54521,resnet18,390,pgd-IRMv1,mnistcifar,50,2.417593241,0.784200027,0.676000059,0.806000026,0.648000002,25,10.74307537,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
k98powh8,45547.54356,resnet18,390,pgd-IRMv1,mnistcifar,50,2.342101812,0.634700012,0.640000045,0.645500016,0.624000013,25,4.270845413,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
tumybd1r,45547.54203,resnet18,390,pgd-IRMv1,mnistcifar,50,2.268181801,0.874900023,0.616000056,0.874900023,0.616000056,25,10.40882683,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
fw8gwr2d,45547.54045,resnet18,390,pgd-IRMv1,mnistcifar,50,2.331065178,0.812400024,0.676000059,0.832700027,0.650000036,25,9.727197647,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
ppvumc62,45547.53882,resnet18,390,pgd-IRMv1,mnistcifar,50,2.251847267,0.634200015,0.680000007,0.484000006,0.725000024,25,5.378704071,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
a7clri8w,45547.53726,resnet18,390,pgd-IRMv1,mnistcifar,50,2.215139866,0.619200011,0.749000013,0.66630002,0.645000041,25,5.950694561,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
k924y6x2,45547.53531,resnet18,390,pgd-IRMv1,mnistcifar,50,2.27240777,0.849900023,0.655000031,0.858300021,0.623000026,25,9.934555054,0.006,adam,None,0.009765625,10000,400,1200,FALSE,0.28,0.6,0.8,5,5
byiuuxaz,45545.90711,resnet18,390,pgd-IRMv1,mnistcifar,50,2.42128849,0.673300031,0.739000022,0.766600027,0.447000027,25,25.02941895,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
y4u7rwvo,45545.90881,resnet18,390,pgd-IRMv1,mnistcifar,50,2.492097855,0.79230003,0.618000031,0.79230003,0.618000031,25,25.02635765,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
yenc8i3q,45545.91057,resnet18,390,pgd-IRMv1,mnistcifar,50,2.423992395,0.696700032,0.63500005,0.686800032,0.549000025,25,25.03017807,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
m54o6fmp,45545.91229,resnet18,390,pgd-IRMv1,mnistcifar,50,2.53268528,0.60110001,0.677000046,0.554500008,0.563000023,25,25.01888657,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
sbqwzf6x,45545.914,resnet18,390,pgd-IRMv1,mnistcifar,50,2.375473022,0.780300028,0.613000035,0.797300028,0.45600003,25,25.02698135,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
kly895ze,45545.91573,resnet18,390,pgd-IRMv1,mnistcifar,50,2.352128983,0.726700026,0.686000049,0.727600031,0.555000007,25,25.02982712,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
k4kc8dwt,45545.91743,resnet18,390,pgd-IRMv1,mnistcifar,50,2.281296015,0.838300018,0.630000055,0.85140002,0.616000056,25,25.02837563,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
zb4fov0f,45545.91922,resnet18,390,pgd-IRMv1,mnistcifar,50,2.403904438,0.787100021,0.714000046,0.854100018,0.590000033,25,25.0279026,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
gol9df00,45545.92089,resnet18,390,pgd-IRMv1,mnistcifar,50,2.374131441,0.731000034,0.701000035,0.610200004,0.61500001,25,25.01671982,0.006,adam,None,0,10000,400,1200,FALSE,0.28,0.6,0.8,5,0
